Influencer,videoName,audio_text,cluster_label,umap_1,umap_2
yga0721,yga0721-20251203101259-914368751131135,"(1) Fast-paced, upbeat synthesized pop music plays as a high-pitched male voice and a friendly female voice speak rapidly in Mandarin with an excited tone. (2) The background music remains constant while indoor ambient sounds like footsteps on floorboards and the rustling of clothes are audible as they move through the house. (3) Specific sound effects like 'ding' pings and chime sounds are synchronized with the appearance of on-screen text and jokes. (4) The vocal density remains high as the male speaker continues a rapid-fire commentary until the end.",4,11.044957,2.9205594
yga0721,yga0721-20251206124533-2108353243251187,"(1) Upbeat, high-tempo electronic pop music plays throughout the video. A female voice speaks excitedly in Mandarin, introducing the drone activity. (2) High-pitched whirring and buzzing sounds of drone motors are frequently heard in the background. (3) Multiple female and male voices are heard cheering, laughing, and shouting phrases like 'Wah!' and 'Yay!' during successful goals. (4) Occasional 'thud' and 'clatter' sounds occur when the drones hit the inflatable structures or the floor.",4,10.807004,1.5425587
yga0721,yga0721-20251210181837-1569399874752746,"(1) A female voice speaks in Mandarin with a narrative, slightly emotional tone, describing a scene at a cremation ceremony. (2) A male voice interjects with supportive sounds and then shouts a humorous phrase in a loud, joking tone. (3) The audio becomes a cacophony of loud, high-pitched collective laughter and overlapping shouting from at least three different voices. (4) The tone shifts back to a more regular conversational volume as the woman continues her explanation and the others respond with shorter comments.",4,11.15959,2.2535238
yga0721,yga0721-20251211125753-850235071349349,"(1) The audio begins with a male voice asking a question in a bright, inquisitive tone over low-volume, upbeat background music. (2) A female voice responds briefly, followed by a burst of loud, high-pitched male laughter and the sound of clapping. (3) A different male voice, slightly muffled (consistent with speaking through a mask), discusses zodiac signs. (4) The soundscape is dominated by frequent, energetic overlapping laughter and conversational banter among multiple speakers. (5) The music volume increases slightly towards the end, maintaining a fast-paced, rhythmic tempo as the host delivers a final punchline.",0,12.871301,0.22129583
yga0721,yga0721-20251211180534-4151068018482156,"(1) Upbeat, fast-paced electronic music plays as people talk and laugh loudly. (2) A sharp 'ding' sound effect plays when the first challenge succeeds. (3) A whistle sound effect signals the start of the second attempt, followed by a drum roll. (4) As the woman falls, a comical 'boing' sound effect is heard, followed by explosive laughter from multiple people. (5) The upbeat music is suddenly replaced by a slow, melancholic piano melody as the video turns black and white. (6) The video concludes with the sound of the woman jokingly complaining about the dirty socks amidst lingering laughter.",0,11.43938,0.87738
yga0721,yga0721-20251213155313-2162735321141783,"(1) Wind noise is prominent, with a male and a female voice speaking in an excited, high-pitched tone; no music is audible. (2) An upbeat, medium-tempo pop music track begins as the male voice speaks enthusiastically. (3) The male voice sings a brief melodic line, while the upbeat music continues in the background. (4) The audio transitions to a slow, sentimental piano and string instrumental piece, and all vocal dialogue stops for the rest of the video.",1,10.198239,-1.0690295
yga0721,yga0721-20251213233045-4209727592582245,"(1) Background music starts with a light, upbeat acoustic guitar melody; ambient noise of a moving train or bus is audible. (2) An older male voice speaks English with a Scandinavian accent, asking ""Do you speak English?""; younger male and female voices respond in English. (3) The soundscape becomes filled with frequent, loud, and genuine laughter from all four individuals. (4) The older man continues to joke about his ""poor man"" socks and being married for fifty-five years, with his voice remaining friendly and high-spirited. (5) The music continues steadily as the dialogue and laughter create a warm, collaborative acoustic environment.",0,12.871356,0.16714004
yga0721,yga0721-20251214001653-1290660226232574,"(1) The audio starts with a conversation in Mandarin between a man and a woman in an office setting. The man's voice is high-pitched and pleading, then becomes loud and insistent. (2) As the scene transitions to the plane, an upbeat, mid-tempo pop song with English vocals and electronic elements begins and remains the primary audio throughout the rest of the video. (3) The music maintains a constant volume while the man's dialogue stops, replaced by the visual montage of travel sounds, though the music is the dominant layer.",4,10.350549,1.9601567
yga0721,yga0721-20251215025005-904453225307296,"(1) High-energy male vocals in Mandarin dominate the opening, characterized by rapid-fire speech and an excited tone. (2) An upbeat, fast-tempo pop-jazz background music track with prominent piano and drum beats begins. (3) During the airplane scenes, the music continues but is layered with ambient cabin sounds and the sound of silverware clinking against plates. (4) Specific sound effects like a 'ding' and cartoonish pops are used to emphasize text overlays. (5) In the food sequence, there are audible sounds of chewing and 'mmm' expressions of delight. (6) The audio concludes with loud, shared laughter between the two main characters and a final burst of high-tempo music.",4,10.428621,5.451128
yga0721,yga0721-20251216155007-1480388660174522,"(1) High-energy, upbeat electronic background music starts immediately. A high-pitched, excited male voice speaks rapidly in Mandarin. (2) Ambient street noise is faintly audible under the music. (3) As the scene moves indoors, the music continues while a female voice joins the conversation, sounding curious and engaged. (4) Sounds of food packaging being opened, chewing, and liquid pouring are heard. (5) A second male voice with a deeper tone appears briefly to offer a critique. (6) The overall audio remains fast-paced with continuous dialogue and persistent BGM.",2,9.768569,5.764516
yga0721,yga0721-20251217043350-1233832744779558,"(1) Fast-paced, comedic background music plays alongside a loud, high-energy dialogue in Mandarin between a man and a woman. (2) The music transitions into a soft, romantic K-pop style ballad as the setting changes to Korea. (3) The woman's voice is frequently heard laughing, squealing in excitement, and speaking in a high-pitched, enthusiastic tone. (4) Occasional Korean phrases are heard from the male companion, mixed with ambient street noises of pedestrians and traffic. (5) The romantic music swells during the wall-lean scene, followed by the sound of a camera shutter effect and group chatter in the photo booth.",4,10.541729,1.8771093
yga0721,yga0721-20251217071122-1228634392093358,"(1) A young woman's voice is heard speaking clearly about her personality. Faint, upbeat background music is present. (2) A male voice with an energetic, friendly tone takes over, speaking at a moderate pace. (3) A deeper, slightly muffled male voice enters, speaking with a more rhythmic and instructional tone as if giving advice. (4) The soundscape becomes filled with the sound of multiple people laughing simultaneously. (5) The primary male voice returns, laughing and providing a concluding remark with high energy. Ambient studio noise is minimal.",0,12.712555,0.099305294
